"Node","rank","academic.birth","all.publications","var.diff.cumulative.coauthors.2.years","var.diff.cumulative.coauthors.4.years","mean.diff.articles","mean.diff.cumulative.coauthors","var.diff.cumulative.coauthors.5.years","var.diff.articles.5.years","var.diff.2.cumulative.coauthors.5.years.up","entropy.opposite","mean.author.minus.venue.context.zscore","var.diff.2.cumulative.coauthors.4.years.up","var.diff.2.articles.5.years.up","var.diff.2.articles.2.years.up","var.diff.2.articles.4.years.up","var.diff.2.articles.3.years.up","var.diff.2.cumulative.coauthors.3.years.up"
26162,452,2010,107,74.5,2,9.72727272727273,7.72727272727273,8,1200.5,0,0.596688158896841,1.90853385034893,760.5,364.5,33.5833333333333,364.5,67,420.5
35118,453,2010,124,889.3,98,11.2727272727273,17.8181818181818,312.5,2,3960.5,0.787829008233712,1.42630458334249,0,0,72.3333333333333,684.5,264.333333333333,0
98000,454,2010,248,38.2,40.5,22.5454545454545,15,0.5,128,0,0.403786615109179,1.43668431373222,1800,0,258.333333333333,3784.5,1458,772
392418,455,2010,83,610.2,1512.5,7.54545454545455,8.09090909090909,840.5,144.5,0,0.459534814127505,2.59966331702508,0,72,75,364.5,2,1012.5
29308,456,2010,88,106,312.5,8,10.9090909090909,112.5,312.5,612.5,0.498061577405723,2.26954157509973,32,2,14.9166666666667,12.5,49.3333333333333,200
23110,457,2011,76,201.3,840.5,7.6,13,1458,578,72,0.385272110442544,0,72,84.5,39,4.5,52.3333333333333,91
117693,458,2011,78,130.7,128,7.8,11.1,968,722,4.5,0.279730409574596,2.43930167762214,144.5,162,48.7,12.5,5.33333333333333,144.5
152240,459,2010,123,220.7,288,11.1818181818182,14.7272727272727,1682,392,40.5,0.296924264194088,0,162,112.5,25,8,114.333333333333,84.5
2458,460,2010,178,591.7,242,16.1818181818182,13.9090909090909,18,1404.5,0,0.447721600662665,2.50810554526565,0,40.5,52.2,128,9.33333333333333,2812.5
520627,461,2010,129,46.8,112.5,11.7272727272727,15.4545454545455,0,162,4418,0.356584899253575,0.0629575091258068,0,480.5,44.7,162,126.333333333333,2112.5
60210,462,2010,159,46.2,60.5,14.4545454545455,9.81818181818182,578,1352,4.5,0.393695943847407,0.0765953473986771,180.5,32,54.9166666666667,4.5,57.3333333333333,61
80506,463,2010,291,42.2,12.5,26.4545454545455,5.72727272727273,24.5,7080.5,288,0.513660077366485,1.7417584241668,0,1458,291.583333333333,18,1290.33333333333,72
24078,464,2010,156,484.7,450,14.1818181818182,10.6363636363636,392,18,0,0.324776658427181,1.36509412586914,0,2048,169,18,60.5,3444.5
48391,465,2011,90,657.3,8,9,9.5,1740.5,1568,612.5,0.268207150751144,0,0,760.5,71.8,98,304,162
71314,466,2010,99,81.7,162,9,11.0909090909091,648,1104.5,8,0.27253089950092,0,98,288,78.3333333333333,220.5,44.3333333333333,186.333333333333
7724,467,2010,123,1804.8,2178,11.1818181818182,12.0909090909091,2738,128,0,0.271452190185064,0,0,544.5,76.25,288,40.5,6050
952076,468,2010,203,3276.8,0,18.4545454545455,16.7272727272727,0,14964.5,0,0.438437266070413,1.85594117468524,0,14620.5,1377.66666666667,2812.5,10512.5,0
85775,469,2010,85,182.7,84.5,7.72727272727273,5.90909090909091,578,1352,162,0.233096817324993,0,4.5,840.5,97.3,180.5,322.333333333333,176.333333333333
850,470,2010,107,879.2,1404.5,9.72727272727273,10.2727272727273,1568,162,0,0.527878039798324,0,0,220.5,36.3333333333333,60.5,121,3042
589620,471,2012,113,828.916666666667,4512.5,12.5555555555556,18.2222222222222,0,0,0,0.304426988677976,2.65616798954799,2312,0,142.333333333333,50,648,2178
20127,472,2010,112,432.7,128,10.1818181818182,16,1624.5,1012.5,128,0.255038692534099,0,112.5,288,7,72,84.5,112.5
129918,473,2013,89,374.333333333333,2178,11.125,12.125,0,0,0,0.470890054524615,1.8223631077602,1152,0,65.5833333333333,612.5,480.5,242
6427,474,2010,104,2984.3,9248,9.45454545454546,13.3636363636364,9248,220.5,0,0.362987402141332,2.00583724909065,0,0,97.3333333333333,0,180.5,14792
7495,475,2010,125,220.7,242,11.3636363636364,15.1818181818182,2312,392,200,0.246680069884083,0,242,72,44.3333333333333,18,24.3333333333333,250.333333333333
951061,476,2013,107,814,3698,13.375,16,0,0,0,0.404228506706461,1.59408465676456,1984.5,0,56.6666666666667,968,200,200
80685,477,2010,137,460.7,882,12.4545454545455,2.18181818181818,968,18,0,0.905692623122549,1.53349174338443,0,1300.5,142.333333333333,840.5,612.5,0
33300,478,2010,137,29.3,18,12.4545454545455,8.81818181818182,112.5,4.5,220.5,0.433307983698904,1.73966181455675,0,1568,118.25,924.5,578,112.5
8319,479,2010,102,144.5,242,9.27272727272727,14.3636363636364,1404.5,144.5,84.5,0.197443854279524,0,544.5,242,40.25,32,162,144.5
24704,480,2010,146,759.3,544.5,13.2727272727273,10.7272727272727,1300.5,220.5,0,0.410429238706817,2.73023404855107,0,0,193,1012.5,684.5,0
46824,481,2010,148,244.7,722,13.4545454545455,11.7272727272727,420.5,220.5,0,0.284698999932475,0,0,450,116.666666666667,840.5,162,1624.5
96177,482,2011,61,362.7,144.5,6.1,7.3,1922,612.5,1512.5,0.272632886085578,0,60.5,242,33.5,40.5,116.333333333333,433
97374,483,2010,66,106,24.5,6,6.81818181818182,18,684.5,578,0.442790836887584,2.33710995685998,288,480.5,15.2,220.5,44.3333333333333,280.333333333333
141588,484,2011,101,237.2,144.5,10.1,14.8,1404.5,1012.5,60.5,0.369797649437041,0,760.5,144.5,11.5833333333333,72,31,60.5
44511,485,2013,146,492.666666666667,2178,18.25,14.125,0,0,0,0.390235120918648,2.45104630119676,684.5,0,184.25,2738,882,18
74991,486,2012,119,654.666666666667,2888,13.2222222222222,13.4444444444444,0,0,0,0.388995038437286,2.07572688744581,2178,0,40.3333333333333,242,276.333333333333,764.333333333333
38665,487,2012,120,459.583333333333,1012.5,13.3333333333333,11.8888888888889,0,0,0,0.30173234986472,3.79358107471426,312.5,0,133,840.5,516,1152
43641,488,2011,125,107.2,162,12.5,10.2,968,684.5,84.5,0.483224232397848,1.35321056956338,32,24.5,10.9166666666667,0.5,76.3333333333333,2.33333333333333
86841,489,2010,95,247.3,364.5,8.63636363636364,12.4545454545455,1800,800,760.5,0.240539046533247,0,32,220.5,18.9166666666667,24.5,27,480.5
23354,490,2010,107,362.8,2,9.72727272727273,12.5454545454545,684.5,968,4.5,0.26766076318491,0,392,392,233,32,36.3333333333333,128
32677,491,2010,168,174.3,450,15.2727272727273,15.6363636363636,924.5,1740.5,242,0.198604120646749,0,128,162,30.8,8,14.3333333333333,356.333333333333
1329501,492,2011,68,418.3,18,6.8,11.9,50,338,2520.5,0.632805611764486,1.78226046939951,1860.5,12.5,2.2,32,5.33333333333333,924.5
87998,493,2010,114,182.7,338,10.3636363636364,10,1200.5,1058,392,0.386111181071725,0,32,242,17.5,12.5,22.3333333333333,220.5
13382,494,2010,88,221.2,264.5,8,13.7272727272727,32,18,0,0.601088882508543,1.79016689908292,0,480.5,43.5833333333333,312.5,79,2048
377706,495,2011,87,179.8,840.5,8.7,9.5,2,112.5,1152,0.345383142008548,1.88866283798176,98,220.5,22.3333333333333,40.5,32,40.5
87918,496,2010,85,270.5,420.5,7.72727272727273,16.2727272727273,50,72,2450,0.290709087967218,0,242,242,24.9166666666667,242,58.3333333333333,180.5
60632,497,2010,192,208.8,40.5,17.4545454545455,15.8181818181818,50,112.5,3120.5,0.37676706630208,0.519959966567274,0,1800,39.5833333333333,0,480.5,180.5
304545,498,2010,81,74.3,98,7.36363636363636,8.09090909090909,144.5,760.5,32,0.548313682481619,0.773261924852157,0.5,264.5,49.3,18,44.3333333333333,112
23045,499,2010,139,40.8,50,12.6363636363636,11.4545454545455,72,760.5,1300.5,0.394497271376694,0.470580069987488,882,8,11.3333333333333,24.5,50,450.333333333333
137708,500,2010,129,83.3,72,11.7272727272727,12.4545454545455,12.5,60.5,1860.5,0.337734413224962,0,722,760.5,38.25,200,122.333333333333,112.5
590858,501,2011,61,77.5,112.5,6.1,6.3,684.5,612.5,264.5,0.346608864484546,0,2,242,212.333333333333,220.5,302.333333333333,242
2774,502,2010,117,713.3,1800,10.6363636363636,5.45454545454545,1404.5,2,0,0.605989103547204,0.633355211665269,0,1352,52.3333333333333,0,392,2664.5
441935,503,2012,157,193.583333333333,684.5,17.4444444444444,20.2222222222222,0,0,0,0.448519222927101,3.07441655882528,144.5,0,226.333333333333,98,637,796
16608,504,2010,98,94.7,112.5,8.90909090909091,13.8181818181818,180.5,12.5,1300.5,0.404618427687615,0,1012.5,722,65.3333333333333,72,8,648
111967,505,2010,111,169.3,12.5,10.0909090909091,12.9090909090909,578,840.5,312.5,0.378488706267417,0,882,112.5,39.3333333333333,18,60.3333333333333,80.3333333333333
591,506,2010,146,657.3,2312,13.2727272727273,7.36363636363636,1984.5,200,0,0.447762180723338,1.4236938815145,0,0,168.916666666667,0,924.5,3528
157550,507,2010,60,196.8,24.5,5.45454545454545,9.09090909090909,544.5,800,60.5,0.247346967032214,2.74592875985146,72,612.5,57.5,32,32.3333333333333,192
968895,508,2011,68,80.5,98,6.8,7.9,420.5,648,0.5,0.484844266248558,1.07617925638951,40.5,200,40.6666666666667,12.5,92.3333333333333,32
37804,509,2010,92,130.7,512,8.36363636363636,8.81818181818182,924.5,40.5,112.5,0.610505711859207,0.116574205872271,40.5,392,8.33333333333333,2,24.5,144.5
22809,510,2010,85,257.3,128,7.72727272727273,15.3636363636364,648,50,512,0.279648421427056,0,800,264.5,25.3333333333333,162,97,49
7451,511,2010,115,734,242,10.4545454545455,12.2727272727273,840.5,1800,60.5,0.278871402043656,0,0,882,41.6666666666667,8,237,60.5
733,512,2010,82,366.3,1352,7.45454545454545,2.18181818181818,924.5,32,0,0.582756998871411,1.30926363906496,0,338,52.3333333333333,264.5,98,1250
141300,513,2010,115,54.3,50,10.4545454545455,10.6363636363636,72,1058,924.5,0.420183033739693,0,480.5,242,61.3333333333333,18,61,162
34665,514,2011,113,78.7,288,11.3,13.9,24.5,364.5,2112.5,0.393510365562085,0,220.5,128,30,364.5,67,0.5
1012,515,2010,131,190.3,72,11.9090909090909,14.4545454545455,1568,578,12.5,0.412285486373528,2.36332015035669,612.5,2,24.6666666666667,0,25.3333333333333,2
30019,516,2010,94,1677.3,5618,8.54545454545454,11.5454545454545,5940.5,72,0,0.416567036706441,0.646445246725449,0,0,200.333333333333,0,578,7938
119424,517,2010,80,187.3,512,7.27272727272727,11.6363636363636,2178,512,612.5,0.327036483043083,0,12.5,84.5,29.3333333333333,162,20.3333333333333,72.3333333333333
205126,518,2011,54,203,220.5,5.4,7.5,162,512,242,0.550812421303563,0.0885302323776522,2,220.5,18.9166666666667,12.5,58.3333333333333,300
40870,519,2011,68,411.7,800,6.8,10.1,2592,578,1568,0.203766368579731,0,544.5,144.5,12,24.5,86.3333333333333,100.333333333333
1176966,520,2010,89,62.7,112.5,8.09090909090909,7.90909090909091,722,288,288,0.533679057245259,1.4802305405598,2,12.5,24.9166666666667,128,52,9.33333333333333
181855,521,2010,102,296.5,72,9.27272727272727,11.4545454545455,1512.5,722,450,0.400117059163645,0,40.5,144.5,71.8,0.5,30.3333333333333,19
42912,522,2010,168,116.5,98,15.2727272727273,8.09090909090909,2,242,1352,0.407502320506354,0.510947406967213,0,612.5,16.9166666666667,50,133,760.5
496004,523,2010,84,227.2,220.5,7.63636363636364,8.18181818181818,1352,578,648,0.252378790102426,0,12.5,220.5,33.7,18,84,512
301385,524,2010,78,69.3,128,7.09090909090909,7.36363636363636,512,544.5,144.5,0.492470014192411,0.404130471715615,12.5,200,70.9166666666667,2,57.3333333333333,14.3333333333333
145446,525,2010,110,140.3,144.5,10,7.45454545454545,40.5,98,722,0.448268711457669,2.25246720037474,0,364.5,46.3333333333333,162,84.5,32
300996,526,2010,99,36.5,50,9,9.45454545454546,480.5,220.5,60.5,0.382870655185362,0,364.5,84.5,80.3333333333333,392,201.333333333333,44.3333333333333
58937,527,2010,78,185.8,364.5,7.09090909090909,11.4545454545455,480.5,338,312.5,0.383511549013934,0,162,8,10.9166666666667,162,61,544.5
44546,528,2010,140,74.7,18,12.7272727272727,14.7272727272727,72,264.5,3200,0.44303424870043,2.1710368824998,0,264.5,13.6666666666667,12.5,70.3333333333333,1568
80946,529,2010,114,72.8,4.5,10.3636363636364,8.54545454545454,98,760.5,544.5,0.437460677226679,1.0326833489767,648,32,25.6666666666667,98,16.3333333333333,144.5
93878,530,2010,79,190.3,648,7.18181818181818,7.72727272727273,1568,2,924.5,0.222711163852262,0,312.5,450,96.3333333333333,128,72,162
234559,531,2010,221,7660.3,18432,20.0909090909091,21.9090909090909,20200.5,392,0,0.442143957353173,1.25400948222232,0,0,768,0,0,33540.5
1585,532,2010,90,274.7,684.5,8.18181818181818,7.45454545454545,1104.5,50,0,0.730342796055059,0.0768587014413602,0,0,86.3333333333333,648,128,1984.5
96175,533,2010,167,56.2,180.5,15.1818181818182,15.7272727272727,32,480.5,2812.5,0.397526753757436,0,882,392,15.5833333333333,128,217.333333333333,0
440934,534,2010,163,408.8,544.5,14.8181818181818,17,144.5,392,0,0.391247984974,0,0,578,14.3333333333333,512,104.333333333333,3200
19645,535,2010,81,910.7,544.5,7.36363636363636,18.3636363636364,578,0.5,0,0.6049396357134,1.37459060351559,0,0,57.3333333333333,312.5,104.333333333333,5304.5
89833,536,2010,177,223.7,18,16.0909090909091,16,312.5,420.5,0,0.240986224127759,4.02471567899121,0,760.5,67.3,288,82.3333333333333,98
44685,537,2010,105,201.5,84.5,9.54545454545454,11.3636363636364,60.5,512,1300.5,0.315408439945874,0,722,2,21.2,72,90.3333333333333,924.5
601024,538,2011,74,133.2,128,7.4,5.1,450,512,128,0.379838020519773,0.0778781456309436,40.5,60.5,16.7,162,72.3333333333333,161.333333333333
19397,539,2010,74,246.7,24.5,7.4,10.6,0,2,2964.5,0.395382371460689,1.3696968413143,1568,578,13,112.5,50,544.5
20823,540,2010,169,227.7,18,15.3636363636364,11.5454545454545,112.5,420.5,0,0.437287230657242,1.30587379444569,0,312.5,57.3333333333333,512,12.5,1352
2937,541,2010,102,634.3,2450,9.27272727272727,15,2888,32,0,0.25588922420131,0,0,480.5,28.25,544.5,128,5000
111896,542,2010,106,370.3,450,9.63636363636364,14.8181818181818,32,200,3960.5,0.569146673472243,0.0320186949132448,0,162,3.58333333333333,242,104.333333333333,0
151662,543,2010,66,500.7,0.5,6,6.90909090909091,882,578,200,0.417641029476881,0.142883394128215,0,338,36.9166666666667,24.5,103,736.333333333333
40766,544,2010,74,352.7,1250,6.72727272727273,12.3636363636364,420.5,2,0,0.432080208560094,1.41421356237309,0,338,40.6666666666667,128,50,2888
314802,545,2010,122,405.3,288,11.0909090909091,7.90909090909091,760.5,50,0,0.84793832985476,0.141221251075368,0,840.5,128,220.5,72,0
234940,546,2010,152,12.3,18,13.8181818181818,6.18181818181818,18,544.5,242,0.523655578927287,2.3005966355185,162,128,34.9166666666667,2,112.5,180.5
870359,547,2010,67,136.8,60.5,6.09090909090909,6.45454545454545,24.5,450,840.5,0.684905898421605,1.75674633633057,364.5,98,12,128,30.3333333333333,200
1209814,548,2010,149,24.7,32,13.5454545454545,10,40.5,50,0,0.502136987359209,1.27737063314526,0,1512.5,156.916666666667,1250,578,364.5
545454,549,2010,92,27.7,128,8.36363636363636,3.90909090909091,24.5,480.5,40.5,0.473103024696824,0.355635708028663,24.5,12.5,186.333333333333,840.5,480.5,0.5
43629,550,2010,223,1536.5,3280.5,20.2727272727273,14.1818181818182,4704.5,242,0,0.426860652646512,3.02858453868249,0,0,512,0,2048,0
24994,551,2010,104,440.3,578,9.45454545454546,10.1818181818182,220.5,18,0,0.436263773569161,2.05351475233035,0,0,93,648,84.5,2964.5
86393,552,2010,134,53.7,220.5,12.1818181818182,10,264.5,544.5,128,0.413274378016754,2.14187065188395,18,40.5,12.7,50,43,0.5
194834,553,2010,134,195.3,162,12.1818181818182,14.4545454545455,8,4.5,4050,0.415968373196488,2.90076804435282,0,0,16,1352,336.333333333333,364.5
7785,554,2010,103,114.3,392,9.36363636363636,12.2727272727273,1012.5,98,0,0.472315632914933,0.151001831163653,0,364.5,18.9166666666667,60.5,84.5,968
235773,555,2010,110,89.3,338,10,12.5454545454545,512,392,220.5,0.269177397122125,2.5550714415117,60.5,40.5,10.9166666666667,24.5,25.3333333333333,49.3333333333333
2624,556,2010,148,125,200,13.4545454545455,16.2727272727273,98,0.5,0,0.549891084948671,1.24168991310386,0,1740.5,189,0,722,2048
8175,557,2010,114,1451.5,3280.5,10.3636363636364,9.63636363636364,3362,18,0,0.442295663878699,2.35605727431933,0,760.5,122.916666666667,0,200,0
44454,558,2011,68,130,112.5,6.8,5.5,420.5,1058,18,0.23839370482789,0,12.5,612.5,64.6666666666667,544.5,126.333333333333,408.333333333333
566957,559,2010,54,429.2,338,4.90909090909091,19.9090909090909,4.5,24.5,8450,0.90060540250479,0.000000000000000111022302462516,2738,98,7,2,8,2450
320605,560,2010,90,401.3,32,8.18181818181818,14.5454545454545,1012.5,578,288,0.514510056574132,1.47605019955693,0,162,277,0,12.5,4.5
36926,561,2010,135,168.3,180.5,12.2727272727273,12.5454545454545,612.5,840.5,18,0.34230990846401,0,98,2,11.5833333333333,200,44.3333333333333,180.5
30927,562,2011,93,535.2,18,9.3,13.6,1922,760.5,128,0.301105895116938,0,512,72,51.7,8,8.33333333333333,91
43593,563,2010,86,180.2,512,7.81818181818182,14.5454545454545,1352,840.5,18,0.35153103074869,0,32,264.5,18.9166666666667,72,16,40.5
222428,564,2010,56,151,480.5,5.09090909090909,13.1818181818182,544.5,84.5,392,0.603456192064694,0.427408135267673,112.5,18,6.91666666666667,12.5,26.3333333333333,338
28989,565,2010,99,810.2,112.5,9,14.4545454545455,924.5,18,0,0.599808008661069,0.417569169457094,0,722,32.3333333333333,612.5,100.333333333333,0
131112,566,2010,188,108.7,242,17.0909090909091,10.8181818181818,180.5,220.5,0,0.386082840897926,1.73354657535958,0,1404.5,42.25,1458,250.333333333333,0
114787,567,2010,124,90.5,338,11.2727272727273,11.1818181818182,800,40.5,0,0.442390395404224,2.46040228273516,0,840.5,40.9166666666667,364.5,0.5,450
17683,568,2010,70,288.7,512,6.36363636363636,10.7272727272727,364.5,312.5,144.5,0.197177048427897,0,32,24.5,14.9166666666667,144.5,338,1045.33333333333
954648,569,2010,65,196.5,1152,5.90909090909091,8.45454545454546,40.5,578,578,0.510991460515695,0,760.5,180.5,10,2,97,338
209204,570,2010,91,113.5,420.5,8.27272727272727,9.63636363636364,1352,968,544.5,0.187804005520948,0,84.5,392,44.6666666666667,242,16,4.5
215191,571,2012,178,495.333333333333,2178,22.25,21.625,0,0,0,0.419253668425617,0.92863821815577,0.5,0,534.333333333333,24.5,312.5,722
181794,572,2010,82,166.2,4.5,7.45454545454545,8,684.5,480.5,128,0.457939158623097,1.91089850514537,144.5,98,4.91666666666667,4.5,44.3333333333333,201.333333333333
1895292,573,2010,65,286,648,5.90909090909091,10.4545454545455,1352,480.5,264.5,0.428833756954375,0,128,180.5,3.2,24.5,17.3333333333333,612.5
100638,574,2010,91,79.3,480.5,8.27272727272727,6,288,112.5,12.5,0.255032832734618,1.0834101928187,180.5,162,60.5,84.5,72,32
7790,575,2010,136,2531.5,6160.5,12.3636363636364,13.9090909090909,1152,200,0,0.263842929003989,0,0,578,212.333333333333,0,98,6384.5
35953,576,2013,71,353.333333333333,2048,8.875,10.625,0,0,0,0.527922837499112,2.12209741606101,1352,0,52.3333333333333,264.5,364.5,98
313923,577,2010,60,197.3,200,5.45454545454545,6.54545454545455,112.5,98,220.5,0.558205726830858,0.00604594266765557,40.5,0.5,30.3333333333333,162,112.5,108
93596,578,2010,97,51.7,50,8.81818181818182,7.18181818181818,2,312.5,1012.5,0.553731484022248,1.96931479359184,312.5,32,10.9166666666667,18,97,264.5
24683,579,2010,81,421.3,1058,7.36363636363636,6,882,200,0,0.575722309151323,1.51589139496007,0,12.5,24,162,43,1404.5
58678,580,2010,116,160.7,512,10.5454545454545,12.5454545454545,648,578,40.5,0.28890872292687,0.762582712874293,18,0,15.5833333333333,72,26.3333333333333,112.333333333333
41085,581,2010,105,1692.8,8,9.54545454545454,11.5454545454545,0,3200,0,0.28650011787081,2.20170182462779,0.5,3042,749.583333333333,32,1027,0
18256,582,2010,138,702.3,968,12.5454545454545,13,2738,112.5,0,0.322342290215369,2.65720284460091,0,722,12.25,220.5,60.5,0
55735,583,2010,78,43.7,200,7.09090909090909,9.72727272727273,312.5,0.5,144.5,0.523918948320868,0.323460192667035,112.5,578,21,72,40.5,81.3333333333333
2466,584,2010,79,145.3,112.5,7.18181818181818,3.45454545454545,112.5,2,0.5,0.788402696690352,1.52595209034586,0.5,578,29.5833333333333,242,162,60.5
137196,585,2010,157,115,40.5,14.2727272727273,12.4545454545455,40.5,450,0,0.486718801060692,2.30738692839568,0,162,82,288,8,924.5
48204,586,2011,79,267.3,544.5,7.9,12.4,1984.5,684.5,480.5,0.341472863817874,0,50,128,6,72,3,124.333333333333
8981,587,2010,91,44.8,84.5,8.27272727272727,6.36363636363636,12.5,1152,420.5,0.468240381334256,0.394425272527475,0,512,55.3333333333333,18,288,180.5
241244,588,2010,115,72.7,288,10.4545454545455,7.27272727272727,648,1058,60.5,0.370854809822572,0,12.5,264.5,21,392,49,24.3333333333333
60142,589,2010,112,166.8,50,10.1818181818182,8.36363636363636,1104.5,924.5,364.5,0.353324557544317,0.111705242110403,50,112.5,15.7,18,5.33333333333333,32
97646,590,2010,120,934.3,1800,10.9090909090909,7.18181818181818,1152,162,0,0.504998790149652,2.41187594191823,0,338,12.5,0,40.5,1860.5
303333,591,2010,52,1470.3,180.5,4.72727272727273,24,3612.5,72,128,0.585795185827276,0,364.5,18,7,72,13,1317.33333333333
659,592,2010,160,4141.7,6728,14.5454545454545,15.3636363636364,7320.5,84.5,0,0.257754529665253,0,0,1624.5,55.3333333333333,220.5,223,0
131860,593,2010,134,248,288,12.1818181818182,17.2727272727273,12.5,364.5,4050,0.575939879272517,1.39757754854776,0,180.5,3.66666666666667,0,18,1512.5
121358,594,2010,146,116.5,18,13.2727272727273,10.8181818181818,12.5,1058,1512.5,0.278871678071087,0,578,32,108.916666666667,200,12.5,364.5
256987,595,2010,155,67.7,84.5,14.0909090909091,12.5454545454545,4.5,8,2450,0.328492718007415,0,1058,0,91,722,312.5,612.5
17783,596,2010,78,1236.7,2450,7.09090909090909,11.9090909090909,2520.5,18,0,0.525013058927464,0,0,0,76.3333333333333,420.5,220.5,5940.5
90336,597,2010,51,276.8,1352,4.63636363636364,7.27272727272727,512,144.5,2,0.320520924661624,0,722,0.5,60.3333333333333,162,112.5,675
92812,598,2010,307,1720.7,6612.5,27.9090909090909,25.5454545454545,12324.5,128,0,0.345615662617933,3.3463707409125,0,0,1250,0,2812.5,0
34377,599,2010,91,1002,72,8.27272727272727,19.7272727272727,968,364.5,968,0.300636365076828,0,968,4.5,14.5,24.5,2.33333333333333,322.333333333333
128822,600,2011,72,200.3,144.5,7.2,10.5,1200.5,882,112.5,0.168744797157774,0,98,364.5,18.3,242,17.3333333333333,380.333333333333
183807,601,2010,134,97.7,98,12.1818181818182,10.7272727272727,242,800,288,0.315300878269346,0.555047175363663,144.5,0.5,14.3,40.5,21,90.3333333333333
1904,602,2010,111,104.2,364.5,10.0909090909091,12.4545454545455,242,128,450,0.208182334954996,2.23531879720793,18,338,2.33333333333333,0.5,128,60.5
319263,603,2013,81,344.25,1984.5,10.125,9,0,0,0,0.321937640500994,3.73561664445504,1624.5,0,63,364.5,450,364.5
34587,604,2012,135,160.333333333333,648,15,20.3333333333333,0,0,0,0.474450015123934,2.81823659478765,312.5,0,92.25,50,114.333333333333,937.333333333333
212134,605,2010,119,446.2,288,10.8181818181818,11.5454545454545,8,288,0,0.352915680117787,2.75796213201047,0,84.5,47,264.5,18,760.5
151847,606,2010,89,94.8,0,8.09090909090909,3.63636363636364,112.5,1922,2,0.687265793938551,1.14088576778683,0,1568,24.25,480.5,190.333333333333,243
153550,607,2010,93,314.2,40.5,8.45454545454546,13.6363636363636,312.5,420.5,1682,0.298892925823609,0.327856083562377,2244.5,0,0.916666666666667,32,19,1568
185701,608,2010,162,172.5,544.5,14.7272727272727,14.0909090909091,968,1512.5,8,0.421867068565322,0,0.5,32,13.5,0.5,16.3333333333333,186.333333333333
173664,609,2010,79,82.7,2,7.18181818181818,6,112.5,684.5,72,0.841388522266871,0.0176091728559689,220.5,338,7.7,144.5,48,176.333333333333
18495,610,2010,198,1228.7,1352,18,16.0909090909091,1512.5,0,0,0.317510279958964,0,0,3784.5,301,0,1352,5940.5
85594,611,2010,133,227.5,72,12.0909090909091,13.6363636363636,722,392,162,0.230402638536961,0,0,220.5,74.6666666666667,242,60.5,128
290672,612,2010,72,316.5,40.5,6.54545454545455,12.0909090909091,1512.5,40.5,112.5,0.444122479193508,0,312.5,162,13,60.5,46.3333333333333,420.5
18316,613,2010,190,396.7,312.5,17.2727272727273,7.54545454545455,612.5,882,0,0.572691624582383,1.44956157339401,0,220.5,50.9166666666667,50,42.3333333333333,0
260610,614,2010,214,99.2,60.5,19.4545454545455,10.0909090909091,112.5,1058,0,0.506855384930325,1.3829039714835,0,312.5,72.25,578,124,0
3377,615,2010,118,155.5,264.5,10.7272727272727,11.4545454545455,144.5,50,684.5,0.333580064485236,0,180.5,760.5,22.3333333333333,128,0.5,265.333333333333
926575,616,2013,126,2602,6962,15.75,16.125,0,0,0,0.280986486285195,0.283138921294615,6160.5,0,264.25,1800,200,2
88985,617,2011,63,38.7,288,6.3,7.6,480.5,24.5,24.5,0.484596402280482,2.39438104640749,8,220.5,73.6666666666667,32,32,41.3333333333333
126553,618,2013,79,562.916666666667,2812.5,9.875,13.5,0,0,0,0.385333459481347,0.127286304164806,1624.5,0,36.3333333333333,84.5,512,924.5
474043,619,2010,135,294.7,18,12.2727272727273,11.8181818181818,8,8,0,0.796457751665234,0.790709273453924,0,1458,24.5,162,112.5,2520.5
209468,620,2010,107,148.2,0,9.72727272727273,14.3636363636364,800,200,32,0.289554675714213,0,968,144.5,28.25,288,101.333333333333,32
3106,621,2010,110,155.8,392,10,10.0909090909091,1012.5,800,18,0.380696240981317,0,2,60.5,25.5833333333333,98,2.33333333333333,121.333333333333
530409,622,2010,81,80.7,162,7.36363636363636,4,162,144.5,12.5,0.36782187713546,2.01466444604336,32,98,72.3333333333333,112.5,57,114.333333333333
182999,623,2010,58,156.7,40.5,5.27272727272727,10.4545454545455,722,450,0.5,0.529904607592153,0.0593159578105977,264.5,200,18.2,12.5,70.3333333333333,0.5
98444,624,2010,155,906.8,2048,14.0909090909091,3.45454545454545,2664.5,60.5,0,0.424783224401029,3.40932220205356,0,0,246.333333333333,0,1012.5,3120.5
835178,625,2010,145,1732.8,0,13.1818181818182,13.8181818181818,0,5618,0,0.5486732095694,1.65876835282292,0,5304.5,1626,18,1922,0
365054,626,2010,80,5.7,12.5,7.27272727272727,12.6363636363636,98,112.5,1058,0.674044317094168,0.840373845341544,1104.5,72,9.33333333333333,24.5,31,800
335480,627,2010,102,59.7,0.5,9.27272727272727,8.72727272727273,50,162,392,0.803464202653182,0.00759907801215525,0,200,69.3333333333333,60.5,91,288
758941,628,2010,138,790.5,2048,12.5454545454545,3.90909090909091,2112.5,128,0,0.970064991615294,0,0,612.5,71,450,200,0
8950,629,2010,99,256.7,450,9,7.81818181818182,112.5,364.5,0,0.675228328493217,0.674474105485324,0,32,25.3333333333333,32,114.333333333333,648
1917350,630,2010,104,80,0,9.45454545454546,2.63636363636364,200,1404.5,200,0.377919418101262,1.53992529671589,0,450,64.6666666666667,338,296.333333333333,56.3333333333333
